theta2_rad,w4_over_w2,MA,tau4_Nm,Ax,Ay,Bx,By,Cx,Cy,Dx,Dy
1.233622116372188,0.5341243376477678,1.8722232437561332,-0.18722232437561334,6.231564668586936,0.9940467083329656,6.231564668586936,0.9940467083329654,6.233032284625099,0.9935322198794245,6.2330322846251,0.9935322198794241
1.2180370086828713,0.5325329199834528,1.8778181826413147,-0.18778181826413148,6.310922471063972,1.0101050746793456,6.310922471063972,1.0101050746793463,6.312383908590601,1.009567033825319,6.312383908590597,1.009567033825319
1.2024519009935544,0.5308250516922186,1.883859845747855,-0.1883859845747855,6.395096993709703,1.0271731781863611,6.395096993709703,1.0271731781863596,6.396552010069517,1.0266116004402792,6.39655201006952,1.0266116004402788
1.1868667933042378,0.5289979974065773,1.8903663244521132,-0.18903663244521132,6.484318632720877,1.045299321168514,6.484318632720878,1.0452993211685124,6.485766986254826,1.0447142206355502,6.4857669862548315,1.0447142206355495
1.1712816856149206,0.5270489056297123,1.8973571319822984,-0.18973571319822985,6.578834731702278,1.0645356476282544,6.578834731702275,1.064535647628253,6.580276181656502,1.0639270368738023,6.580276181656503,1.0639270368738016
1.155696577925604,0.5249748111779695,1.9048532971632315,-0.19048532971632315,6.678910837528477,1.084938439144966,6.678910837528476,1.0849384391449666,6.680345143945158,1.0843063290629178,6.680345143945161,1.084306329062918
1.140111470236287,0.5227726240786268,1.9128775187156637,-0.19128775187156638,6.784832321026807,1.1065684814315953,6.784832321026806,1.1065684814315944,6.786259244634604,1.10591288111072,6.786259244634604,1.1059128811107204
1.1245263625469701,0.5204391324564739,1.9214542828092074,-0.19214542828092074,6.89690590336693,1.129491425846247,6.89690590336693,1.129491425846246,6.898325205451013,1.1288123424437086,6.898325205451014,1.1288123424437084
1.1089412548576532,0.5179709938740729,1.930610037679284,-0.19306100376792842,7.015461549573738,1.153778224384534,7.015461549573739,1.1537782243845354,7.0168729918403105,1.1530756630008694,7.016872991840313,1.1530756630008712
1.0933561471683353,0.5153647339994905,1.9403733589597707,-0.19403733589597708,7.140854417843283,1.1795055874958695,7.140854417843286,1.179505587495869,7.142257762267673,1.1787795510571641,7.142257762267673,1.1787795510571646
1.0777710394790192,0.5126167446078966,1.950775136627473,-0.1950775136627473,7.273467024190556,1.2067564930748977,7.273467024190558,1.2067564930748966,7.274862032848884,1.2060069822235429,7.274862032848887,1.2060069822235437
1.0621859317897016,0.509723273811602,1.961848813616481,-0.1961848813616481,7.4137117887116775,1.2356207764613005,7.41371178871168,1.2356207764612992,7.415098223605686,1.2348477894514103,7.415098223605687,1.234847789451412
